;LogisticRegressionCV;DecisionTreeClassifier;SVC;XGBClassifier;MLPClassifier;RandomForestClassifier
4705;0;2;10;8;0;10
4706;0;1;0;7;0;8
4707;0;1;0;7;0;8
4708;0;2;0;5;0;10
4709;0;2;0;5;0;10
4710;0;1;0;8;0;10
4711;0;2;0;7;0;7
4712;0;2;0;7;0;9
4713;0;3;0;8;0;12
4714;0;3;0;8;0;12
4715;0;2;0;6;0;11
4716;0;2;0;6;0;11
4717;0;2;0;7;0;10
4718;0;2;0;7;0;7
4719;0;0;0;6;0;12
4720;0;1;0;7;0;8
4721;0;3;0;11;0;10
4722;0;2;0;8;0;7
4723;0;1;0;7;0;12
4724;0;3;0;7;0;8
4725;0;3;0;7;0;8
4726;0;1;11;7;0;15
4727;0;2;11;6;0;10
4728;0;2;11;4;0;11
4729;0;2;0;9;0;5
4730;0;1;0;6;0;10
4731;0;1;0;4;0;8
4732;0;2;0;8;0;6
4733;0;2;11;11;0;14
4734;0;1;10;9;0;11
4735;0;2;11;6;0;8
4736;0;1;10;9;0;14
4737;0;1;11;9;0;5
4738;0;1;11;5;0;11
4739;0;1;10;9;0;17
4740;0;2;10;11;0;15
4741;0;1;10;6;0;13
4742;0;1;10;6;0;13
4743;0;2;0;10;0;5
4744;0;2;11;3;0;14
4745;0;0;10;4;0;13
4746;0;0;11;6;0;12
4747;0;1;11;5;0;15
4748;0;1;11;6;0;10
4749;0;1;11;8;0;11
4750;0;1;9;11;0;8
4751;0;1;9;10;0;12
4752;0;1;8;9;0;7
4753;0;2;9;9;0;7
4754;0;0;11;7;0;13
4755;0;0;11;7;0;13
4756;0;3;10;8;0;15
4757;0;1;11;10;0;16
4758;0;1;11;10;0;16
4759;0;1;11;5;0;9
4760;0;1;0;8;0;12
4761;0;1;0;8;0;5
4762;0;1;11;5;0;9
4763;0;0;11;6;0;11
4764;0;1;10;6;0;11
4765;0;2;10;5;0;12
4766;0;2;10;6;0;12
4767;0;1;10;9;0;9
4768;0;1;11;10;0;14
4769;0;1;11;10;0;14
4770;0;1;10;7;0;12
4771;0;1;10;7;0;12
4772;0;1;0;8;0;8
4773;0;1;0;8;0;8
4774;0;2;0;9;0;10
4775;0;2;0;9;0;10
4776;0;2;0;9;0;7
4777;0;2;0;9;0;7
4778;0;1;0;8;0;10
4779;0;1;0;8;0;10
4780;0;1;0;8;0;11
4781;0;1;0;7;0;7
4782;0;1;0;6;0;12
4783;0;1;0;8;0;6
4784;0;2;0;9;0;9
4785;0;1;0;7;0;11
4786;0;1;0;8;0;9
4787;0;0;0;9;0;8
4788;0;2;0;12;0;3
4789;0;2;0;9;0;7
4790;0;1;0;8;0;7
4791;0;0;0;7;0;5
4792;0;0;0;10;0;5
4793;0;0;0;11;0;7
4794;0;1;0;8;0;12
4795;0;1;0;8;0;12
4796;0;1;0;8;0;6
4797;0;1;0;8;0;6
4798;0;1;0;8;0;7
4799;0;1;0;8;0;8
4800;0;1;0;11;0;5
4801;0;1;0;8;0;7
4802;0;1;10;9;0;16
4803;0;2;10;5;0;11
4804;0;2;11;10;0;7
4805;0;2;11;10;0;7
4806;0;0;11;5;0;10
4807;0;0;11;5;0;10
4808;0;1;11;7;0;10
4809;0;1;11;7;0;10
4810;0;1;10;8;0;14
4811;0;1;11;4;0;13
4812;0;1;11;4;0;13
4813;0;0;10;5;0;12
4814;0;0;10;5;0;12
4815;0;0;10;6;0;11
4816;0;0;10;6;0;11
4817;0;2;11;6;0;14
4818;0;1;11;5;0;8
4819;0;1;10;7;0;19
4820;0;0;10;8;0;19
4821;0;1;10;11;0;18
4822;0;1;11;11;0;22
4823;0;1;11;6;0;9
4824;0;0;11;7;0;11
4825;0;2;0;9;0;18
4826;0;2;0;9;0;18
4827;0;1;0;7;0;10
4828;0;1;0;7;0;10
4829;0;2;0;6;0;6
4830;0;2;0;7;0;7
4831;0;3;0;8;0;12
4832;0;3;0;7;0;9
4833;0;1;0;6;0;8
4834;0;2;0;6;0;8
4835;0;2;0;6;0;9
4836;0;2;0;7;0;11
4837;0;2;0;6;0;10
4838;0;2;0;6;0;10
4839;0;3;0;5;0;6
4840;0;3;0;6;0;9
4841;0;2;0;7;0;10
4842;0;2;0;6;0;8
4843;0;2;0;6;0;9
4844;0;2;0;9;0;11
4845;0;1;0;5;0;8
4846;0;2;0;7;0;16
4847;0;0;0;6;0;7
4848;0;2;0;7;0;10
4849;0;1;0;7;0;9
4850;0;2;4;10;0;11
4851;0;2;4;8;0;14
4852;0;1;4;8;0;4
4853;0;2;11;8;0;8
4854;0;2;11;9;0;8
4855;0;2;11;6;0;7
4856;0;2;11;6;0;7
4857;0;2;11;7;0;7
4858;0;2;11;7;0;7
4859;0;1;11;6;0;9
4860;0;1;11;6;0;9
4861;0;1;11;8;0;8
4862;0;1;11;8;0;8
4863;0;2;11;7;0;8
4864;0;1;5;4;0;5
4865;0;1;4;7;0;12
4866;0;1;4;7;0;12
4867;0;2;11;5;0;5
4868;0;2;11;5;0;5
4869;0;1;11;8;0;4
4870;0;1;10;7;0;7
4871;0;0;10;9;0;11
4872;0;2;0;7;0;12
4873;0;2;0;10;0;7
4874;0;2;11;8;0;16
4875;0;2;0;3;0;10
4876;0;2;0;8;0;9
4877;0;3;0;8;0;6
4878;0;1;0;6;0;9
4879;0;2;0;13;0;10
4880;0;2;0;7;0;7
4881;0;2;0;7;0;7
4882;0;2;0;9;0;9
4883;0;1;0;5;0;7
4884;0;1;0;5;0;15
4885;0;1;0;8;0;8
4886;0;1;0;9;0;8
4887;0;1;0;9;0;8
4888;0;2;0;8;0;8
4889;0;2;0;10;0;7
4890;0;2;0;8;0;7
4891;0;1;0;7;0;9
4892;0;2;0;7;0;11
4893;0;2;0;8;0;9
4894;0;2;0;8;0;9
4895;0;1;0;8;0;10
4896;0;1;0;7;0;9
4897;0;1;0;7;0;9
4898;0;1;0;7;0;10
4899;0;2;0;10;0;11
4900;0;3;0;8;0;8
4901;0;2;0;4;0;10
4902;0;1;0;4;0;11
4903;0;1;0;7;0;6
4904;0;1;0;9;0;13
4905;0;2;0;7;0;9
4906;0;2;0;5;0;8
4907;0;2;0;5;0;10
4908;0;2;0;8;0;12
4909;0;2;0;8;0;8
4910;0;2;0;6;0;11
4911;0;2;0;8;0;14
4912;0;2;0;7;0;9
4913;0;1;11;8;0;21
4914;0;1;0;6;0;9
4915;0;2;0;5;0;8
4916;0;2;0;5;0;8
4917;0;1;0;5;0;12
4918;0;1;0;5;0;12
4919;0;1;0;8;0;11
4920;0;2;0;9;0;11
4921;0;2;0;9;0;11
4922;0;1;0;5;0;11
4923;0;2;0;5;0;13
4924;0;1;0;6;0;8
4925;0;2;0;3;0;12
4926;0;1;0;6;0;12
4927;0;3;0;8;0;11
4928;0;3;0;8;0;11
4929;0;1;0;10;0;6
4930;0;1;0;10;0;6
4931;0;1;0;9;0;8
4932;0;1;0;9;0;8
4933;0;1;0;9;0;6
4934;0;1;0;9;0;6
4935;0;3;11;9;0;15
4936;0;2;11;9;0;11
4937;0;2;11;9;0;11
4938;0;2;0;8;0;10
4939;0;2;0;8;0;11
4940;0;2;0;8;0;11
4941;0;3;0;7;0;14
4942;0;3;0;7;0;14
4943;0;3;0;5;0;9
4944;0;3;0;8;0;9
4945;0;3;0;5;0;9
4946;0;3;0;5;0;9
4947;0;3;0;5;0;9
4948;0;3;0;6;0;13
4949;0;3;0;6;0;13
4950;0;3;0;7;0;14
4951;0;2;0;8;0;14
4952;0;1;0;7;0;7
4953;0;1;0;7;0;7
4954;0;2;0;6;0;12
4955;0;3;0;9;0;20
4956;0;2;0;6;0;14
4957;0;3;0;8;0;12
4958;0;1;0;6;0;8
4959;0;1;0;6;0;8
4960;0;0;0;8;0;14
4961;0;0;0;8;0;14
4962;0;1;0;9;0;6
4963;0;1;0;9;0;6
4964;0;1;0;6;0;5
4965;0;2;0;6;0;5
4966;0;2;0;6;0;5
4967;0;1;0;7;0;14
4968;0;1;0;5;0;5
4969;0;2;0;5;0;6
4970;0;1;0;4;0;6
4971;0;1;0;5;0;7
4972;0;2;0;5;0;9
4973;0;2;0;4;0;8
4974;0;1;0;4;0;6
4975;0;2;0;6;0;8
4976;0;2;0;4;0;6
4977;0;2;0;3;0;5
4978;0;2;0;4;0;6
4979;0;2;0;3;0;8
4980;0;2;0;5;0;6
4981;0;2;0;6;0;6
4982;0;1;0;4;0;7
4983;0;1;0;4;0;7
4984;0;1;0;5;0;9
4985;0;1;0;5;0;9
4986;0;0;0;6;0;6
4987;0;0;0;6;0;6
4988;0;2;0;4;0;3
4989;0;2;0;4;0;6
4990;0;2;0;4;0;6
4991;0;2;0;7;0;5
4992;0;2;0;7;0;5
4993;0;2;0;7;0;5
4994;0;2;0;7;0;5
4995;0;1;0;10;0;10
4996;0;1;0;10;0;10
4997;0;1;0;9;0;8
4998;0;1;0;9;0;8
4999;0;0;0;8;0;6
5000;0;0;0;8;0;6
5001;0;1;0;5;0;8
5002;0;1;0;7;0;4
5003;0;1;0;7;0;4
5004;0;0;0;9;0;6
5005;0;0;0;9;0;6
5006;0;2;0;6;0;8
5007;0;2;0;6;0;8
5008;0;1;0;7;0;13
5009;0;1;0;6;0;10
5010;0;1;0;6;0;10
5011;0;0;0;8;0;9
5012;0;1;0;4;0;11
5013;0;1;0;4;0;11
5014;0;0;0;5;0;7
5015;0;0;0;5;0;7
5016;0;2;0;8;0;7
5017;0;2;0;8;0;7
5018;0;2;0;6;0;6
5019;0;2;0;6;0;6
5020;0;2;0;4;0;7
5021;0;2;0;4;0;7
5022;0;2;0;4;0;8
5023;0;2;0;4;0;8
5024;0;1;0;6;0;6
5025;0;1;0;6;0;6
5026;0;2;0;3;0;6
5027;0;2;0;3;0;6
5028;0;2;0;4;0;7
5029;0;2;0;4;0;7
5030;0;2;0;8;0;12
5031;0;2;0;8;0;12
5032;0;1;0;5;0;5
5033;0;1;0;5;0;5
5034;0;2;0;9;0;8
5035;0;1;0;6;0;12
5036;0;1;0;6;0;12
5037;0;2;0;6;0;10
5038;0;2;0;6;0;10
5039;0;2;0;6;0;9
5040;0;1;0;7;0;4
5041;0;2;0;9;0;4
5042;0;1;0;6;0;9
5043;0;2;0;8;0;7
5044;0;2;0;11;0;7
5045;0;1;0;6;0;5
5046;0;1;0;7;0;6
5047;0;1;0;7;0;6
5048;0;1;0;7;0;8
5049;0;1;0;7;0;8
5050;0;2;0;6;0;7
5051;0;2;0;8;0;7
5052;0;2;0;7;0;8
5053;0;2;0;6;0;9
5054;0;2;0;8;0;11
5055;0;2;0;7;0;8
5056;0;1;0;4;0;10
5057;0;1;0;4;0;10
5058;0;2;0;8;0;5
5059;0;1;0;9;0;6
5060;0;2;0;8;0;8
5061;0;2;0;8;0;7
5062;0;2;0;7;0;4
5063;0;2;0;7;0;7
5064;0;2;0;7;0;5
5065;0;1;0;6;0;9
5066;0;2;0;7;0;10
5067;0;2;0;9;0;11
5068;0;2;0;8;0;11
5069;0;2;0;6;0;9
5070;0;2;0;5;0;8
5071;0;0;0;7;0;8
5072;0;0;0;7;0;8
5073;0;0;0;5;0;13
5074;0;1;0;7;0;9
5075;0;0;0;7;0;11
5076;0;0;0;7;0;11
5077;0;1;0;6;0;10
5078;0;0;0;6;0;6
5079;0;0;0;6;0;6
5080;0;1;0;5;0;14
5081;0;2;0;5;0;9
5082;0;2;0;5;0;9
5083;0;2;0;5;0;8
5084;0;1;12;6;0;11
5085;0;1;12;6;0;11
5086;0;2;12;6;0;8
5087;0;0;12;6;0;15
5088;0;0;12;6;0;15
5089;0;1;12;7;0;12
5090;0;1;12;7;0;12
5091;0;1;11;7;0;5
5092;0;1;11;8;0;10
5093;0;1;0;7;0;8
5094;0;2;0;8;0;6
5095;0;1;0;6;0;9
5096;0;1;0;8;0;8
5097;0;2;0;7;0;6
5098;0;2;0;7;0;8
5099;0;2;0;7;0;8
5100;0;0;0;10;0;14
5101;0;0;0;10;0;14
5102;0;2;0;8;0;5
5103;0;1;0;5;0;11
5104;0;1;0;5;0;11
5105;0;2;0;3;0;7
5106;0;1;0;8;0;12
5107;0;1;0;8;0;12
5108;0;1;0;4;0;6
5109;0;2;0;6;0;6
5110;0;2;0;8;0;6
5111;0;2;0;8;0;6
5112;0;2;0;7;0;6
5113;0;2;0;4;0;9
5114;0;2;0;4;0;9
5115;0;2;0;6;0;10
5116;0;2;0;6;0;10
5117;0;2;0;7;0;10
5118;0;2;0;7;0;10
5119;0;1;0;7;0;6
5120;0;1;0;6;0;8
5121;0;1;0;6;0;8
5122;0;1;0;8;0;7
5123;0;1;0;8;0;7
5124;0;1;0;7;0;9
5125;0;1;0;8;0;7
5126;0;1;0;8;0;7
5127;0;2;0;8;0;5
5128;0;2;0;8;0;5
5129;0;1;0;6;0;6
5130;0;1;0;6;0;6
5131;0;2;0;8;0;9
5132;0;1;0;9;0;7
5133;0;1;0;8;0;10
5134;0;0;0;11;0;14
5135;0;1;0;5;0;7
5136;0;1;0;5;0;7
5137;0;1;0;4;0;11
5138;0;1;0;4;0;11
5139;0;2;0;6;0;8
5140;0;2;0;6;0;8
5141;0;2;0;6;0;7
5142;0;2;0;6;0;7
5143;0;2;0;5;0;9
5144;0;2;0;5;0;9
5145;0;2;0;7;0;9
5146;0;2;0;7;0;9
5147;0;2;0;7;0;6
5148;0;2;0;7;0;6
5149;0;2;0;8;0;10
5150;0;2;0;8;0;10
5151;0;2;0;5;0;11
5152;0;2;0;5;0;11
5153;0;2;0;5;0;10
5154;0;2;0;7;0;9
5155;0;2;0;6;0;9
5156;0;2;0;6;0;9
5157;0;1;0;6;0;10
5158;0;1;0;6;0;10
5159;0;1;0;8;0;9
5160;0;1;0;8;0;9
5161;0;0;0;7;0;12
5162;0;0;0;7;0;12
5163;0;2;0;8;0;9
5164;0;2;0;8;0;9
5165;0;2;0;7;0;10
5166;0;2;0;7;0;10
5167;0;2;9;9;0;12
5168;0;0;11;6;0;10
5169;0;0;11;6;0;10
5170;0;2;12;4;0;10
5171;0;2;12;4;0;10
5172;0;3;0;12;0;10
5173;0;3;0;12;0;10
5174;0;2;0;8;0;8
5175;0;2;0;8;0;8
5176;0;2;0;10;0;6
5177;0;2;0;10;0;6
5178;0;1;0;8;0;9
5179;0;1;0;8;0;9
5180;0;1;0;12;0;7
5181;0;1;0;12;0;7
5182;0;2;0;11;0;6
5183;0;1;4;11;0;9
5184;0;1;4;11;0;9
5185;0;2;4;9;0;9
5186;0;2;4;9;0;9
5187;0;0;4;10;0;7
5188;0;0;4;10;0;7
5189;0;1;0;9;0;8
5190;0;1;0;8;0;9
5191;0;1;0;9;0;10
5192;0;1;0;10;0;10
5193;0;1;0;9;0;9
5194;0;1;0;10;0;8
5195;0;2;3;8;0;6
5196;0;1;0;7;0;7
5197;0;1;0;7;0;7
5198;0;2;0;7;0;6
5199;0;0;9;7;0;10
5200;0;0;9;7;0;10
5201;0;1;10;7;0;8
5202;0;1;10;7;0;8
5203;0;1;10;6;0;8
5204;0;1;10;7;0;7
5205;0;1;0;7;0;8
5206;0;1;0;6;0;15
5207;0;1;0;5;0;5
5208;0;1;0;8;0;11
5209;0;1;0;8;0;11
5210;0;1;0;6;0;5
5211;0;1;0;6;0;5
5212;0;2;0;9;0;2
5213;0;2;0;9;0;13
5214;0;2;0;9;0;13
5215;0;2;0;9;0;13
5216;0;2;0;8;0;14
5217;0;2;0;8;0;14
5218;0;2;0;8;0;16
5219;0;2;0;7;0;9
5220;0;1;0;6;0;9
5221;0;1;0;6;0;9
5222;0;0;12;6;0;7
5223;0;0;12;6;0;7
5224;0;1;8;8;0;7
5225;0;2;11;8;0;11
5226;0;2;10;7;0;8
5227;0;1;10;9;0;9
5228;0;1;0;8;0;8
5229;0;1;0;8;0;10
5230;0;1;0;8;0;7
5231;0;2;0;7;0;15
5232;0;2;0;8;0;13
5233;0;1;0;10;0;6
5234;0;1;0;8;0;5
5235;0;3;0;8;0;13
5236;0;1;0;7;0;13
5237;0;2;0;8;0;8
5238;0;2;0;8;0;8
5239;0;2;0;10;0;12
5240;0;2;0;10;0;12
5241;0;1;0;7;0;11
5242;0;1;0;7;0;11
5243;0;1;0;9;0;11
5244;0;1;0;8;0;6
5245;0;2;0;7;0;7
5246;0;1;0;7;0;4
5247;0;2;0;5;0;3
5248;0;2;0;8;0;7
5249;0;1;0;4;0;5
5250;0;2;0;7;0;7
5251;0;2;0;7;0;8
5252;0;0;0;7;0;9
5253;0;2;0;6;0;11
5254;0;1;11;7;0;9
5255;0;1;10;9;0;8
5256;0;0;0;8;0;6
5257;0;0;0;8;0;6
5258;0;1;0;8;0;9
5259;0;1;0;8;0;8
5260;0;0;0;7;0;8
5261;0;2;0;8;0;7
5262;0;2;0;5;0;9
5263;0;1;0;6;0;8
5264;0;1;0;10;0;12
5265;0;1;0;8;0;8
5266;0;1;0;5;0;6
5267;0;1;0;5;0;6
5268;0;1;0;7;0;14
5269;0;1;0;8;0;6
5270;0;2;0;8;0;9
5271;0;1;0;6;0;11
5272;0;2;0;8;0;12
5273;0;2;0;6;0;10
5274;0;1;12;6;0;10
5275;0;0;11;6;0;10
5276;0;0;0;5;0;8
5277;0;1;0;5;0;7
5278;0;1;0;5;0;7
5279;0;1;0;10;0;8
5280;0;1;0;10;0;8
5281;0;1;0;7;0;14
5282;0;1;0;7;0;14
5283;0;1;0;8;0;9
5284;0;1;0;8;0;9
5285;0;0;0;8;0;11
5286;0;0;0;8;0;11
5287;0;1;0;8;0;12
5288;0;1;0;8;0;12
5289;0;1;0;6;0;7
5290;0;1;0;6;0;7
5291;0;2;0;6;0;9
5292;0;1;0;5;0;11
5293;0;0;0;7;0;9
5294;0;1;0;6;0;10
5295;0;1;0;8;0;10
5296;0;0;0;7;0;11
5297;0;2;0;8;0;8
5298;0;2;0;6;0;13
5299;0;2;0;6;0;13
5300;0;0;0;7;0;13
5301;0;0;0;7;0;13
5302;0;3;0;5;0;13
5303;0;3;0;5;0;13
5304;0;2;0;7;0;11
5305;0;1;0;5;0;9
5306;0;0;0;6;0;8
5307;0;3;0;6;0;13
5308;0;2;0;7;0;14
5309;0;2;0;7;0;12
5310;0;1;0;6;0;7
5311;0;1;12;8;0;13
5312;0;1;12;7;0;10
5313;0;1;0;8;0;11
5314;0;2;0;5;0;8
5315;0;2;0;7;0;8
5316;0;2;0;7;0;8
5317;0;3;0;8;0;10
5318;0;1;0;5;0;13
5319;0;1;0;7;0;6
5320;0;1;0;7;0;6
5321;0;0;0;5;0;14
5322;0;2;0;4;0;8
5323;0;2;0;4;0;8
5324;0;0;0;8;0;9
5325;0;0;11;7;0;7
5326;0;2;0;10;0;5
5327;0;1;0;7;0;3
5328;0;2;0;9;0;4
5329;0;2;0;6;0;7
5330;0;1;0;7;0;6
5331;0;1;0;9;0;7
5332;0;1;0;9;0;4
5333;0;1;0;9;0;4
5334;0;0;0;8;0;13
5335;0;1;0;5;0;11
5336;0;1;12;6;0;9
5337;0;1;12;6;0;9
5338;0;1;12;6;0;11
5339;0;1;12;6;0;11
5340;0;1;12;5;0;9
5341;0;2;13;6;0;7
5342;0;2;13;6;0;7
5343;0;1;13;5;0;7
5344;0;1;12;8;0;14
5345;0;2;0;7;0;2
5346;0;1;0;6;0;10
5347;0;0;12;7;0;13
5348;0;0;12;7;0;12
5349;0;1;0;7;0;11
5350;0;0;11;7;0;11
5351;0;0;12;8;0;14
5352;0;2;0;5;0;10
5353;0;2;0;5;0;10
5354;0;1;0;5;0;8
5355;0;1;0;5;0;8
5356;0;2;0;5;0;7
5357;0;2;0;5;0;7
5358;0;0;0;8;0;11
5359;0;0;0;8;0;11
5360;0;0;0;8;0;9
5361;0;0;0;8;0;9
5362;0;2;0;7;0;9
5363;0;2;0;7;0;9
5364;0;0;0;6;0;6
5365;0;2;0;8;0;13
5366;0;1;0;6;0;9
5367;0;2;0;6;0;14
5368;0;2;0;5;0;10
5369;0;2;0;6;0;11
5370;0;1;0;9;0;8
5371;0;0;0;7;0;4
5372;0;2;1;5;0;11
5373;0;2;1;5;0;11
5374;0;0;0;9;0;11
5375;0;0;0;9;0;11
5376;0;0;0;8;0;7
5377;0;0;0;8;0;7
5378;0;1;0;8;0;8
5379;0;1;0;11;0;11
5380;0;1;0;7;0;8
5381;0;1;0;7;0;8
5382;0;0;9;10;0;7
5383;0;1;0;7;0;11
5384;0;1;0;7;0;11
5385;0;1;0;8;0;11
5386;0;1;0;8;0;11
5387;0;1;0;8;0;7
5388;0;1;0;9;0;9
5389;0;1;0;9;0;9
5390;0;1;0;8;0;9
5391;0;0;9;10;0;10
5392;0;1;0;10;0;11
5393;0;1;0;10;0;11
5394;0;1;0;9;0;5
5395;0;1;0;9;0;5
5396;0;1;0;7;0;5
5397;0;1;0;7;0;5
5398;0;0;0;5;0;10
5399;0;0;0;8;0;11
5400;0;1;0;6;0;11
5401;0;1;0;6;0;10
5402;0;3;0;6;0;11
5403;0;3;0;7;0;10
5404;0;2;0;6;0;12
5405;0;2;0;6;0;12
5406;0;1;0;11;0;17
5407;0;1;0;7;0;14
5408;0;4;0;8;0;15
5409;0;2;0;9;0;7
5410;0;1;0;8;0;10
5411;0;0;0;6;0;11
5412;0;2;0;9;0;11
5413;0;3;0;6;0;12
5414;0;2;0;5;0;12
5415;0;2;0;5;0;12
5416;0;1;0;6;0;9
5417;0;0;0;5;0;8
5418;0;1;0;4;0;6
5419;0;1;0;7;0;7
5420;0;0;0;7;0;9
5421;0;1;11;7;0;10
5422;0;2;11;9;0;8
5423;0;2;11;6;0;8
5424;0;2;11;6;0;8
5425;0;2;10;7;0;10
5426;0;2;0;6;0;9
5427;0;1;12;11;0;11
5428;0;1;12;11;0;12
5429;0;0;0;7;0;7
5430;0;0;11;8;0;10
5431;0;0;11;8;0;10
5432;0;0;10;9;0;12
5433;0;2;11;9;0;18
5434;0;1;0;8;0;8
5435;0;1;0;8;0;8
5436;0;1;0;8;0;7
5437;0;0;0;8;0;9
5438;0;0;0;7;0;5
5439;0;0;0;7;0;5
5440;0;1;0;9;0;10
5441;0;0;0;7;0;7
5442;0;2;9;11;0;14
5443;0;1;10;10;0;10
5444;0;2;10;8;0;17
5445;0;1;11;7;0;11
5446;0;1;11;7;0;10
5447;0;1;0;11;0;8
5448;0;1;0;11;0;9
5449;0;1;10;13;0;13
5450;0;1;11;11;0;10
5451;0;2;0;9;0;11
5452;0;2;0;9;0;11
5453;0;1;0;9;0;13
5454;0;1;0;9;0;13
5455;0;1;0;9;0;8
5456;0;1;0;9;0;8
5457;0;2;10;7;0;19
5458;0;2;10;7;0;21
5459;0;2;0;9;0;4
5460;0;2;0;6;0;4
5461;0;1;0;3;0;5
5462;0;2;0;5;0;5
5463;0;1;0;6;0;6
5464;0;2;0;4;0;7
5465;0;2;0;5;0;7
5466;0;2;0;6;0;6
5467;0;2;0;6;0;2
5468;0;2;0;5;0;7
5469;0;2;0;6;0;6
5470;0;1;7;6;0;14
5471;0;0;0;11;0;14
5472;0;3;0;9;0;10
5473;0;2;0;8;0;11
5474;0;0;0;7;0;9
5475;0;2;0;8;0;10
5476;0;0;0;7;0;8
5477;0;0;0;7;0;8
5478;0;2;0;9;0;8
5479;0;2;0;9;0;12
5480;0;0;0;8;0;9
5481;0;1;0;8;0;7
5482;0;2;0;6;0;7
5483;0;3;0;10;0;8
5484;0;1;11;11;0;10
5485;0;1;11;11;0;10
5486;0;1;0;7;0;8
5487;0;0;0;6;0;13
5488;0;1;11;9;0;11
5489;0;1;11;9;0;12
5490;0;1;10;10;0;7
5491;0;0;0;8;0;9
5492;0;1;0;8;0;7
5493;0;1;0;11;0;10
5494;0;0;0;12;0;10
5495;0;0;0;12;0;10
5496;0;1;0;12;0;10
5497;0;1;0;12;0;10
5498;0;1;0;10;0;15
5499;0;2;0;8;0;11
5500;0;0;0;10;0;9
5501;0;1;0;11;0;4
5502;0;1;0;5;0;6
5503;0;0;0;8;0;11
5504;0;1;0;10;0;16
5505;0;0;0;7;0;11
5506;0;1;0;10;0;10
5507;0;0;0;8;0;9
5508;0;0;0;9;0;14
5509;0;1;0;5;0;14
5510;0;0;0;7;0;16
5511;0;1;0;4;0;16
5512;0;1;0;7;0;7
5513;0;1;0;6;0;11
5514;0;1;0;8;0;8
5515;0;0;0;7;0;12
5516;0;1;0;8;0;10
5517;0;1;0;10;0;14
5518;0;1;0;9;0;14
5519;0;0;0;10;0;12
5520;0;2;0;8;0;15
5521;0;2;0;9;0;13
5522;0;1;0;9;0;11
5523;0;1;0;9;0;11
5524;0;1;0;9;0;7
5525;0;0;0;6;0;9
5526;0;0;0;8;0;11
5527;0;0;0;9;0;15
5528;0;0;0;8;0;14
5529;0;0;0;7;0;8
5530;0;1;0;12;0;9
5531;0;0;0;8;0;7
5532;0;1;0;7;0;9
5533;0;1;0;10;0;6
5534;0;0;0;9;0;10
5535;0;0;0;7;0;7
5536;0;0;0;8;0;14
5537;0;1;0;8;0;15
5538;0;1;0;9;0;12
5539;0;0;13;7;0;12
5540;0;0;12;8;0;11
5541;0;1;0;7;0;7
5542;0;2;13;10;0;15
5543;0;0;13;8;0;16
5544;0;1;12;7;0;13
5545;0;1;11;7;0;14
5546;0;0;11;7;0;10
5547;0;0;11;7;0;8
5548;0;1;11;8;0;9
5549;0;1;11;8;0;9
5550;0;0;11;7;0;8
5551;0;0;11;7;0;7
5552;0;1;10;7;0;10
5553;0;1;10;7;0;10
5554;0;1;9;9;0;12
5555;0;0;9;7;0;10
5556;0;1;9;7;0;6
5557;0;0;12;7;0;17
5558;0;1;13;9;0;14
5559;0;1;0;7;0;8
5560;0;0;0;7;0;10
5561;0;2;0;9;0;9
5562;0;0;0;5;0;12
5563;0;2;0;4;0;9
5564;0;1;0;6;0;12
5565;0;1;0;9;0;9
5566;0;0;0;5;0;8
5567;0;2;0;6;0;13
5568;0;2;0;6;0;8
5569;0;2;0;5;0;10
5570;0;1;0;6;0;12
5571;0;2;0;8;0;7
5572;0;1;0;8;0;7
5573;0;2;0;6;0;9
5574;0;2;0;6;0;8
5575;0;0;0;5;0;8
5576;0;0;0;5;0;10
5577;0;0;0;8;0;6
5578;0;0;0;8;0;11
5579;0;0;0;6;0;9
5580;0;0;0;6;0;8
5581;0;0;0;7;0;8
5582;0;1;11;8;0;7
5583;0;2;10;5;0;9
5584;0;0;9;6;0;8
5585;0;2;10;5;0;9
5586;0;0;11;8;0;11
5587;0;1;11;8;0;7
5588;0;2;11;4;0;3
5589;0;1;10;6;0;6
5590;0;2;9;4;0;8
5591;0;1;8;6;0;6
5592;0;2;7;5;0;6
5593;0;1;11;7;0;7
5594;0;1;11;7;0;8
5595;0;1;10;8;0;9
5596;0;2;10;8;0;11
5597;0;0;10;6;0;7
5598;0;1;9;7;0;5
5599;0;2;9;4;0;6
5600;0;1;8;6;0;7
5601;0;1;7;7;0;6
5602;0;0;11;8;0;12
5603;0;1;11;5;0;11
5604;0;0;11;5;0;11
5605;0;1;11;4;0;8
5606;0;1;10;5;0;5
5607;0;1;11;6;0;11
5608;0;1;10;10;0;8
5609;0;0;0;4;0;7
5610;0;2;0;5;0;6
5611;0;2;0;7;0;5
5612;0;2;0;7;0;5
5613;0;0;0;7;0;10
5614;0;0;0;7;0;10
5615;0;2;0;7;0;5
5616;0;2;0;6;0;8
5617;0;2;0;6;0;8
5618;0;1;0;5;0;9
5619;0;1;0;3;0;5
5620;0;1;0;7;0;7
5621;0;1;0;10;0;8
5622;0;0;0;10;0;11
5623;0;1;8;12;0;10
5624;0;1;8;12;0;8
5625;0;1;9;13;0;11
5626;0;1;8;12;0;6
5627;0;1;10;12;0;9
5628;0;2;12;7;0;10
5629;0;2;12;7;0;11
5630;0;1;9;11;0;8
5631;0;1;12;7;0;14
5632;0;1;0;11;0;11
5633;0;1;11;8;0;12
